doc_code,doc_label,document_family,source_file,raw_variable,normalized_variable_slug,probable_role,probable_entity,shape_type,source_origin,notes
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[lieu_signature],lieu_signature,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[montant_apport],montant_apport,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[montant_apport_lettres],montant_apport_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[montant_apports_nature],montant_apports_nature,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nationalite],nationalite,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nb_actions],nb_actions,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nb_parts_apportees],nb_parts_apportees,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nb_parts_apportees_lettres],nb_parts_apportees_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nom],nom,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nom_banque],nom_banque,identité / qualification personne,banque,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[nom_conjoint],nom_conjoint,identité / qualification personne,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[numero_ordre],numero_ordre,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[numero_rcs_societe_cedee],numero_rcs_societe_cedee,identité / qualification société,societe_cedee,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[numero_rpps],numero_rpps,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[ordre_departemental],ordre_departemental,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,ordre.departemental,ordre_departemental,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,ordre.numero,ordre_numero,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,ordre.numero_rpps,ordre_numero_rpps,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,ordre.profession_reglementee,ordre_profession_reglementee,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,ordre.ville,ordre_ville,identité / qualification personne,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[plage_parts_cedees],plage_parts_cedees,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[prenom],prenom,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[prenom_conjoint],prenom_conjoint,identité / qualification personne,conjoint,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[prenoms],prenoms,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[profession],profession,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[profession_reglementee],profession_reglementee,identité / qualification personne,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[regime_matrimonial],regime_matrimonial,à qualifier,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,signature.date,signature_date,date / échéance,signature,date,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,signature.lieu,signature_lieu,signature / clôture,signature,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[situation_maritale],situation_maritale,à qualifier,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_cible.denomination,societe_cible_denomination,identité / qualification personne,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_cible.numero_rcs,societe_cible_numero_rcs,identité / qualification société,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_cible.siege.adresse_affichee,societe_cible_siege_adresse_affichee,adresse / localisation,societe_cible,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_cible.ville_rcs,societe_cible_ville_rcs,adresse / localisation,societe_cible,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_spfpl.capital_social,societe_spfpl_capital_social,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_spfpl.capital_social_lettres,societe_spfpl_capital_social_lettres,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_spfpl.denomination,societe_spfpl_denomination,identité / qualification personne,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_spfpl.forme_sociale,societe_spfpl_forme_sociale,identité / qualification société,société,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_spfpl.libelle_forme_et_capital,societe_spfpl_libelle_forme_et_capital,montant / capital / titres,société,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,societe_spfpl.siege.adresse_affichee,societe_spfpl_siege_adresse_affichee,adresse / localisation,siège social,composite,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[valeur_nominale_action],valeur_nominale_action,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[valeur_nominale_action_lettres],valeur_nominale_action_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[valeur_nominale_part],valeur_nominale_part,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[valeur_nominale_part_lettres],valeur_nominale_part_lettres,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[ville_naissance],ville_naissance,adresse / localisation,à qualifier,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[ville_ordre],ville_ordre,adresse / localisation,ordre professionnel,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_04_statuts_spfpl_spec_texte_v1.md,[ville_rcs_societe_cedee],ville_rcs_societe_cedee,adresse / localisation,societe_cedee,atomic,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
DOC-043,Attestation nomination commissaire aux apports,SPFPL spécifique,docs/delivery/lot_05_spfpl_arbitrages_v1.md,capital_souscription.souscripteurs[],capital_souscription_souscripteurs_list,montant / capital / titres,à qualifier,amount,spec_delivery,variable ou placeholder extrait de spec / cadrage / arbitrage delivery
